url,uri,name,tracks,category
https://open.spotify.com/playlist/37i9dQZF1DXayr1BrK1OaY,spotify:playlist:37i9dQZF1DXayr1BrK1OaY,crying on the dance floor,75,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX8CopunbDxgW,spotify:playlist:37i9dQZF1DX8CopunbDxgW,metropolis,95,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX6J5NfMJS675,spotify:playlist:37i9dQZF1DX6J5NfMJS675,Techno Bunker,60,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXdURFimg6Blm,spotify:playlist:37i9dQZF1DXdURFimg6Blm,Beast Mode Dance,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXbtYAdenGE9U,spotify:playlist:37i9dQZF1DXbtYAdenGE9U,Trance Classics,50,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWW7BONj8RiqI,spotify:playlist:37i9dQZF1DWW7BONj8RiqI,Massive Soca Hits,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXbjGYBfEmjR5,spotify:playlist:37i9dQZF1DXbjGYBfEmjR5,Future Funk,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX1OIMC8iDi74,spotify:playlist:37i9dQZF1DX1OIMC8iDi74,Trap Mojito,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWVY4eLfA3XFQ,spotify:playlist:37i9dQZF1DWVY4eLfA3XFQ,Operator,176,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DWU4EQPjP9ZpS,spotify:playlist:37i9dQZF1DWU4EQPjP9ZpS,vaporwave,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX3FJKV5EZtau,spotify:playlist:37i9dQZF1DX3FJKV5EZtau,Pixel Garden,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX2VvACCrgjrt,spotify:playlist:37i9dQZF1DX2VvACCrgjrt,Nasty Bits,100,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX0pH2SQMRXnC,spotify:playlist:37i9dQZF1DX0pH2SQMRXnC,Hardstyle Bangers,200,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX0r3x8OtiwEM,spotify:playlist:37i9dQZF1DX0r3x8OtiwEM,Lowkey Tech,60,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX9cbNxuNYT3d,spotify:playlist:37i9dQZF1DX9cbNxuNYT3d,French Touch,50,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DXbXD9pMSZomS,spotify:playlist:37i9dQZF1DXbXD9pMSZomS,Lo-Fi House,60,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX3d2wagqzwmM,spotify:playlist:37i9dQZF1DX3d2wagqzwmM,Big Room Dance,60,edm_dance
https://open.spotify.com/playlist/37i9dQZF1DX0XUsuxWHRQd,spotify:playlist:37i9dQZF1DX0XUsuxWHRQd,RapCaviar,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX6GwdWRQMQpq,spotify:playlist:37i9dQZF1DX6GwdWRQMQpq,Feelin' Myself,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX2RxBh64BHjQ,spotify:playlist:37i9dQZF1DX2RxBh64BHjQ,Most Necessary,100,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX0Tkc6ltcBfU,spotify:playlist:37i9dQZF1DX0Tkc6ltcBfU,No Cap,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWY4xHQp97fN6,spotify:playlist:37i9dQZF1DWY4xHQp97fN6,Get Turnt,100,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX186v583rmzp,spotify:playlist:37i9dQZF1DX186v583rmzp,I Love My '90s Hip-Hop,100,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX9oh43oAzkyx,spotify:playlist:37i9dQZF1DX9oh43oAzkyx,Beast Mode Hip-Hop,76,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX6OgmB2fwLGd,spotify:playlist:37i9dQZF1DX6OgmB2fwLGd,Internet People,103,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWT5MrZnPU1zD,spotify:playlist:37i9dQZF1DWT5MrZnPU1zD,Hip Hop Controller,100,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWUFmyho2wkQU,spotify:playlist:37i9dQZF1DWUFmyho2wkQU,Hip-Hop Drive,150,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX8dTWjpijlub,spotify:playlist:37i9dQZF1DX8dTWjpijlub,Trophy Room,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWYok9l1JL7GM,spotify:playlist:37i9dQZF1DWYok9l1JL7GM,I Love My Down South Classics,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX76t638V6CA8,spotify:playlist:37i9dQZF1DX76t638V6CA8,Rap Workout,59,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX9sQDbOMReFI,spotify:playlist:37i9dQZF1DX9sQDbOMReFI,I Love My West Coast Classics,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX6xZZEgC9Ubl,spotify:playlist:37i9dQZF1DX6xZZEgC9Ubl,tear drop,150,hiphop
https://open.spotify.com/playlist/37i9dQZF1DXaxIqwkEGFEh,spotify:playlist:37i9dQZF1DXaxIqwkEGFEh,Out The Mud,100,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWX3387IZmjNa,spotify:playlist:37i9dQZF1DWX3387IZmjNa,B.A.E.,51,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX4SrOBCjlfVi,spotify:playlist:37i9dQZF1DX4SrOBCjlfVi,New Joints,51,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWVA1Gq4XHa6U,spotify:playlist:37i9dQZF1DWVA1Gq4XHa6U,Gold School,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWTJzNR1J5ygQ,spotify:playlist:37i9dQZF1DWTJzNR1J5ygQ,I Love My Midwest Classics,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWT6MhXz0jw61,spotify:playlist:37i9dQZF1DWT6MhXz0jw61,Mellow Bars,101,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX0HRj9P7NxeE,spotify:playlist:37i9dQZF1DX0HRj9P7NxeE,Workout Twerkout,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DXaitacWUJMPH,spotify:playlist:37i9dQZF1DXaitacWUJMPH,2 . 24,24,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX1YPTAhwehsC,spotify:playlist:37i9dQZF1DX1YPTAhwehsC,State of Mind,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX2A29LI7xHn1,spotify:playlist:37i9dQZF1DX2A29LI7xHn1,Signed XOXO,101,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWYGxBNe4qojI,spotify:playlist:37i9dQZF1DWYGxBNe4qojI,I Love My East Coast Classics,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWTggY0yqBxES,spotify:playlist:37i9dQZF1DWTggY0yqBxES,Alternative Hip Hop,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX5hR0J49CmXC,spotify:playlist:37i9dQZF1DX5hR0J49CmXC,Mind Right,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWSUur0QPPsOn,spotify:playlist:37i9dQZF1DWSUur0QPPsOn,Taste,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWSTeI2WWFaia,spotify:playlist:37i9dQZF1DWSTeI2WWFaia,Spilled Ink,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWTplaZ1W7ARf,spotify:playlist:37i9dQZF1DWTplaZ1W7ARf,Street Soul,48,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX9iGsUcr0Bpa,spotify:playlist:37i9dQZF1DX9iGsUcr0Bpa,Door Knockers,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWSvKsRPPnv5o,spotify:playlist:37i9dQZF1DWSvKsRPPnv5o,Westside Story,52,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX91gZ5XTbTPm,spotify:playlist:37i9dQZF1DX91gZ5XTbTPm,CST,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DXdUAMxTn0rVu,spotify:playlist:37i9dQZF1DXdUAMxTn0rVu,I Love My Underground Classics,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DXbH5bzpmFWXy,spotify:playlist:37i9dQZF1DXbH5bzpmFWXy,El Barrio MP3,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWWIfrT204w7E,spotify:playlist:37i9dQZF1DWWIfrT204w7E,City to City,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX2XmsXL2WBQd,spotify:playlist:37i9dQZF1DX2XmsXL2WBQd,I Love My '80s Hip-Hop,70,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX1aTyQ3Z9nTc,spotify:playlist:37i9dQZF1DX1aTyQ3Z9nTc,Choice Edit,75,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX3KoYiZJ8DD4,spotify:playlist:37i9dQZF1DX3KoYiZJ8DD4,Sample School,24,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWW4igXXl2Qkp,spotify:playlist:37i9dQZF1DWW4igXXl2Qkp,Fresh Finds: Hip Hop,50,hiphop
https://open.spotify.com/playlist/37i9dQZF1DX59ogDi1Z2XL,spotify:playlist:37i9dQZF1DX59ogDi1Z2XL,Northern Bars,94,hiphop
https://open.spotify.com/playlist/37i9dQZF1DWWAqc46ZJdZf,spotify:playlist:37i9dQZF1DWWAqc46ZJdZf,Black Lives Matter,60,hiphop
https://open.spotify.com/playlist/37i9dQZF1DXb0COFso7q0D,spotify:playlist:37i9dQZF1DXb0COFso7q0D,Los Que Mandan: Top 40,40,latin
https://open.spotify.com/playlist/37i9dQZF1DX10zKzsJ2jva,spotify:playlist:37i9dQZF1DX10zKzsJ2jva,¡Viva Latino!,50,latin
https://open.spotify.com/playlist/37i9dQZF1DWY7IeIP1cdjF,spotify:playlist:37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,50,latin
https://open.spotify.com/playlist/37i9dQZF1DX1hVRardJ30X,spotify:playlist:37i9dQZF1DX1hVRardJ30X,New Music Friday Latin,59,latin
https://open.spotify.com/playlist/37i9dQZF1DX4OjfOteYnH8,spotify:playlist:37i9dQZF1DX4OjfOteYnH8,Urbano Rising,55,latin
https://open.spotify.com/playlist/37i9dQZF1DX2MJVTOdWtbm,spotify:playlist:37i9dQZF1DX2MJVTOdWtbm,Are & Be Latin,85,latin
https://open.spotify.com/playlist/37i9dQZF1DWZoF06RIo9el,spotify:playlist:37i9dQZF1DWZoF06RIo9el,Future Hits: Latin,50,latin
https://open.spotify.com/playlist/37i9dQZF1DWYzQ2Vx5M6uV,spotify:playlist:37i9dQZF1DWYzQ2Vx5M6uV,Afro Ritmo,54,latin
https://open.spotify.com/playlist/37i9dQZF1DX5AVYhCeISA6,spotify:playlist:37i9dQZF1DX5AVYhCeISA6,Inspiring Latinas,75,latin
https://open.spotify.com/playlist/37i9dQZF1DXbSwbJpH6lAw,spotify:playlist:37i9dQZF1DXbSwbJpH6lAw,Radar US Latin,30,latin
